file_name,text,class
3261902.txt,"Webster University Women's Softball Gorloks. Includes a listing of players, game schedule, past results, and current standings. ",Softball
3261417.txt,"Tennessee Tech Official site with roster, schedule, statistics and news for Golden Eagle softball. ",Softball
3261496.txt,"University of San Diego Official site with news, schedule, roster and statistics Torero softball. ",Softball
3261745.txt,"Empire Eight Athletic Conference Women's Softball Official site with news items, game schedule, quick facts and current standings. ",Softball
3261413.txt,"Samford University Official site with schedule, roster, news, and statistics for Bulldog softball. ",Softball
3262241.txt,"Gourley Park Adult 3-Pitch Co-ed League located in Hamilton, Ontario, which features news, pictures, schedules, rules, and links. ",Softball
3261471.txt,"Jackson State University Softball Contains schedule, roster, news, and statistics for the Lady Tigers. ",Softball
3261730.txt,"Alvernia College Women's Softball Crusaders. Press releases, game schedule and results, roster, coaching staff and statistics. ",Softball
3262114.txt,FastPitchUSA - Online Magazine On line version of FastPitch USA magazine. ,Softball
3261133.txt,"Dakota Wesleyan University Softball The official site of the Tigers with roster, schedule, team photo and archives. ",Softball
3261137.txt,"Hastings College Softball The official site of the Broncos with calendar of games, statistics, coach's profile and a roster. ",Softball
3262280.txt,"Team Dentwerks Includes statistics, schedule and message board. ",Softball
3262220.txt,"European Softball Federation Official regional confederation provides news and information about competitions, a calendar, a directory, documents and history. ",Softball
3262256.txt,"Cutting Edge Sports, Inc. Softball leagues in Pennsylvania for adult men and women. ",Softball
3262014.txt,"USA Athletics News, schedule, roster, and photos for young 18U team from Bellflower. ",Softball
3261845.txt,"Alverno College Softball Inferno - official site. News, roster, schedule, results. ",Softball
3261193.txt,"College of Saint Mary Softball The official site of the Flames with news, roster and schedule. ",Softball
3262290.txt,"The Mortgage Company Softball From Southern Indiana. Contains statistics, news, player profiles, a link collection and chat room. ",Softball
3261187.txt,"Lindsey Wilson College Softball The official site of the Blue Raiders with schedule, roster, news and statistics. ",Softball
3261190.txt,"Midlands Collegiate Athletic Conference Softball Official site with news, player of the week, individual and team statistics, standings, schedules, archives and championship information. ",Softball
3261700.txt,"Catholic University of America Women's Softball Cardinals. Press releases, a team photograph, statistics, game schedule, awards, and history. ",Softball
3262136.txt,"Michele Smith All-American pitcher for Oklahoma State, USA Softball Team member, and Olympic gold medalist in 1996. ",Softball
3261109.txt,"Judson University Softball Official site of the Eagles with news, schedule, roster, statistics, coaching staff and archives. ",Softball
3261125.txt,"Vanguard University Softball The official site of the Lions with news, schedule, roster and statistics. ",Softball
3262264.txt,Chinese Softball League of Chicago A Chinese men's softball league serving Chicago's diverse Asian community. ,Softball
3262101.txt,"Softball Excellence Drills, practices, clinics, and skills by instructor, clinician and Author Cindy Bristow. Provides online and on-demand educational and training materials. ",Softball
3262266.txt,"Georgetown Slo-pitch League Standings, schedules, new player registration, contact information, rainout schedule, meetings, and history ",Softball
3261436.txt,"College of Holy Cross Official site with schedule, roster, news, and statistics for Crusader softball. ",Softball
3262248.txt,"Brighton Beachcombers Softball Club Co-ed recreational team based in Sunny Brighton on the Southcoast of England. Provides news, schedules, and team pictures. ",Softball
3262034.txt,"Blitz 12U team from Bowling Green, Kentucky. ",Softball
3261829.txt,"New Jersey Athletic Conference Softball Official site with current standings, links to member schools, and championships coverage. ",Softball
3262340.txt,"Jackson Girls Softball League Home Page League that covers the ages kindergarten through freshman in college. The league is an instructional league from Jackson Township, Ohio. ",Softball
3262087.txt,"National Sports Clinics Provides softball coach clinics. Also provides educational materials, JUGS Pitching Machine equipment, softball pins, gifts and training aids. ",Softball
3262143.txt,"Parsippany High School Softball Redhawks softball information including schedules, practice info, roster, and statistics. Located in Parsippany, New Jersey. ",Softball
3261660.txt,"Wingate University Women's Softball Bulldogs. News items, roster of players, profiles, statistics, current standings and a profile of the coach. ",Softball
3262201.txt,"Arizona ASA Information on softball tournaments, teams, umpires, and players. ",Softball
3261590.txt,"Missouri Southern State University Women's Softball Lions - official site includes an introduction to the coaching staff, history and records of the team, pictures, scores, and a schedule. ",Softball
3261682.txt,"Cal State East Bay Softball The official site of the Pioneers with outlook, schedule, roster and statistics. ",Softball
3261229.txt,Atlantic 10 Conference Softball Official site with news and standings. ,Softball
3261862.txt,"Wells College Women's Softball Includes schedule, roster, highlights, pictures, and links. ",Softball
3261780.txt,"Westfield State College Women's Softball Owls. Contains a seasonal review, player awards, a roster, coaching staff, and contact information. ",Softball
3262098.txt,How To Play Better Softball Learn the skills professional softball coaches teach their players. ,Softball
3261310.txt,"James Madison University Official site with coach and player profiles, news releases, and quick facts available for Bulldog softball. ",Softball
3261384.txt,"Southwest Missouri State University Official site with schedule, roster, news, and statistics for Lady Bear softball. ",Softball
3261903.txt,"MacMurray College Women's Softball Highlanders. Includes a listing of players, game calendar, scores, statistics, and history. ",Softball
3262104.txt,"Mysoftballcoach.com This site was created to assist youth fastpitch softball coaches with instruction, drills, and game strategy in order to advance their team to the next level. ",Softball
3262206.txt,"Colorado ASA Colorado ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261522.txt,Saint Paul's College Women's Softball Tigers. Site contains scores and a schedule of games. ,Softball
3261774.txt,"Western Connecticut State University Women's Softball Colonials. Pictures, roster, game schedule, statistics, scores and coaching staff. ",Softball
3261676.txt,"Salem International University Softball Official site with press releases, a schedule of upcoming games, statistics, roster and a profile of the coach for the Tigers. ",Softball
3261239.txt,"University of Dayton Softball Flyers - official site with news, roster, schedule and statistics. ",Softball
3261202.txt,"Oklahoma Christian University Softball Official site of the Eagles with news, schedule, roster and statistics. ",Softball
3261173.txt,"McPherson College Softball The official site of the Bulldogs with roster, schedule, coaches, photo gallery and recruitment. ",Softball
3262140.txt,"Lexington Catholic Fastpitch Softball Girls fastpitch team from Lexington, Kentucky. ",Softball
3262015.txt,"Lady Warriors Girls Softball Summer Softball Program in Boulder County, Colorado. ",Softball
3261110.txt,"Purdue North Central Softball Panthers - official site. News, roster, schedule, statistics. ",Softball
3262302.txt,"Bandits Softball Club From Hanahan, South Carolina. Includes history, statistics, tournament, and message board. Also includes a bat comparison. ",Softball
3261755.txt,"Emerson College Women's Softball Lions. Includes a schedule of upcoming games, current standings, statistics, roster, and photographs. ",Softball
3261695.txt,"Concordia University Women's Softball Tornados. Game schedule, results, roster, coaching staff and pictures. ",Softball
3261494.txt,"New Mexico State University The official site with news, schedule, roster and statistics for Aggie softball. ",Softball
3261224.txt,"Binghamton University Official site with news, schedule, roster, statistics, and coaching staff for Bearcat softball. ",Softball
3261866.txt,"Capital University Women's Softball Crusaders. Contains press releases, game schedule, coaching staff, player profiles, and past results. ",Softball
3261987.txt,"Tri-Cities Girls Fastpitch Softball Association For ages 7 to 18. Contains current standings, pictures, and a game schedule. ",Softball
3261218.txt,"Freed-Hardeman University Softball The official site of the Lady Lions with schedule, roster, archives and news. ",Softball
3261088.txt,"Harris-Stowe State University Softball The official site of the Hornets contains news, schedule and roster. ",Softball
3261826.txt,"Richard Stockton College of New Jersey Women's Softball Ospreys. Contains press releases, a roster, game schedule, statistics, history, and past results. ",Softball
3262202.txt,"Arkansas ASA Arkansas ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261432.txt,"U. S. Military Academy (Army) Official site with schedule, roster, news, and statistics for Lady Knight softball. ",Softball
3261121.txt,"Black Hills State University Softball Yellow Jackets - official site. News, photo gallery, schedule, statistics, history, profiles, coaching staff. ",Softball
3261118.txt,"Minot State University Softball The official site of the Beavers with schedule, roster, statistics and facilities. ",Softball
3261128.txt,"California Baptist University Softball The official site of the Lancers with news, roster, schedule and statistics. ",Softball
3261422.txt,"University of California at Los Angeles Official site with roster, schedule, statistics and news for Bruin softball. ",Softball
3262123.txt,Willie's Softball Page Personal Page for fast pitch softball with links to past team photos. ,Softball
3262088.txt,Maven Fastpitch Videos New video lessons and drills updated monthly. Free Fastpitch Videos for download. ,Softball
3262211.txt,"New Mexico ASA Information and news for teams, players and umpires. ",Softball
3261538.txt,"Concordia College Women's Softball Clippers. Scores, statistics, roster, game schedule and press releases. ",Softball
3261508.txt,"San Francisco State University Women's Softball Gators. Press releases, scores, statistics, roster and game schedule. ",Softball
3261446.txt,"University of Kentucky Official site with schedule, roster, news, and statistics for Wildcat softball. ",Softball
3261951.txt,"Los Alamitos Girls Softball League Girls fastpitch organization from Seal Beach, California. ",Softball
3261253.txt,"Florida Atlantic University Official site with news, schedule, statistics and roster for Owl softball. ",Softball
3262267.txt,Sports Monster Corp Adult recreational sports leagues available throughout the year for teams and individuals in cities across the USA. ,Softball
3261254.txt,"University of Nebraska, Lincoln Official site with roster, schedule, statistics and news for Husker softball. ",Softball
3261824.txt,"William Paterson University Women's Softball Pioneers. Contains statistics, game summaries, season preview, roster, and past results. ",Softball
3261492.txt,"Western Kentucky University The official site with news, schedule, roster and statistics for Lady Topper softball. ",Softball
3261928.txt,"University of Minnesota, Morris Women's Softball Cougars. News items, listing of players, photographs, scores and individual records. ",Softball
3261188.txt,"Central Christian College Softball The official site of the Lady Tigers with schedule, roster, profiles and team picture. ",Softball
3262309.txt,"Softball Today Magazine Covers slow pitch action in Western U.S. from Super Major to E divisions, includes tournament results and news, softball-related features, equipment updates and reviews, and tips from softball experts. ",Softball
3262028.txt,"Trevian Softball Girls fastpitch softball club, headquartered in the New Trier communities, Chicago's northern suburbs. ",Softball
3261248.txt,Atlantic Sun Conference Softball Official site with news and standings. ,Softball
3262141.txt,"Hudson Explorers Softball Hudson High School Explorers from Hudson, Ohio. Member of the Western Reserve Conference. ",Softball
3262120.txt,Fastpitch Central Provides comprehensive coverage of Fastpitch topics with thousands of links including coverage of state fastpitch news. ,Softball
3261232.txt,"University of Rhode Island Official site with news, schedule, statistics and roster for Ram softball. ",Softball
3261460.txt,"Sam Houston State University Official site with schedule, roster, news, and statistics for Bearkat softball. ",Softball
3261487.txt,"Valparaiso University Official site with roster, schedules, news and statistics for Crusader softball ",Softball
3261922.txt,"Martin Luther College Softball The official site of the Knights with schedule, roster, statistics and archives. ",Softball
3261472.txt,"Alabama A&amp;M University Official site with schedule, roster, news, and statistics for Lady Bulldog softball. ",Softball
3261565.txt,"Western Oregon University Softball Includes pictures, a schedule of upcoming games, press releases, statistics, and history of the Wolves. ",Softball
3261927.txt,"Upper Midwest Athletic Conference Softball Official site with standings, schedules and results. ",Softball
3262081.txt,Absolute Blast Fastpitch Club Washington-based girls 14U fastpitch club. ,Softball
3261250.txt,"Campbell University Official site with news, schedule, statistics and roster for Fighting Camel softball. ",Softball
3261211.txt,Warner Southern College Softball Royals - official site. ,Softball
3261804.txt,"Knox College Women's Softball Prairie Fire. Contains game results, player profiles, coach's introduction, statistics, and season highlights. ",Softball
3262176.txt,"Northern California ASA Conducts softball registrations, tournaments, leagues, coaching schools, umpire clinics, sets eligibility standards. ",Softball
3261865.txt,"Heidelberg College Women's Softball 'Bergs. Contains a listing of scores, statistics, and a player listing. ",Softball
3261423.txt,"Stanford University Official site with roster, schedule, statistics and news for Cardinal softball. ",Softball
3262203.txt,"Utah ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261805.txt,"St. Mary's University Fastpitch Softball Cardinals. SMU fastpitch softball from Winona, Minnesota. ",Softball
3262079.txt,"18U Vienna Stars Located in Vienna. The Stars attend several prominent showcase events, and attempt to qualify for the ASA 18 ""A"" National Championships as well as PONY, AFA, and NSA. ",Softball
3261656.txt,"South Atlantic Conference Women's Softball Official site with press releases, pictures, scores, current standings and championships. ",Softball
3262047.txt,"Denver Dazzle 12U and 14U girls fastpitch tournament teams from Denver, North Carolina. ",Softball
3262134.txt,North American Fastpitch Association NAFA promotes and fosters men's and boy's fastpitch softball. ,Softball
3261509.txt,"Central Atlantic Collegiate Conference Women's Softball Contains standings, results, statistics and championship details. ",Softball
3262228.txt,"European Softball Federation Official regional confederation provides news and information about competitions, a calendar, a directory, documents and history. ",Softball
3261778.txt,"Massachusetts Maritime Academy Women's Softball Buccaneers. Contains pictures, a listing of upcoming games, past results, and coaching staff. ",Softball
3262311.txt,"California Slow Pitch Softball Tournament news, results, team websites, smack, league listings, free-agents, and Association links. ",Softball
3261976.txt,"Murphey Candler Girls Softball Association Fastpitch softball program for girls 5-18 in Atlanta, Georgia. ",Softball
3261217.txt,"Cumberland (Tennessee) University Softball The official site of the Bulldogs with team picture, roster, coach's profile, statistics, results and recruiting. ",Softball
3262170.txt,Cincinnati ASA Metro Cincinnati ASA Junior Olympic and Slugger Fest Tournament. ,Softball
3261810.txt,"Tufts University Women's Softball Contains articles, recruiting forms, archives, individual records, and statistics. ",Softball
3261918.txt,"University of Rochester Women's Softball Includes a game schedule, scores, records, player awards, coach's profile, and statistics for the Yellowjackets. ",Softball
3261288.txt,"Northwestern University Official site with roster, schedule, statistics and news for Wildcat softball. ",Softball
3262237.txt,"Edinburgh Softball League Located in Edinburgh, Scotland. Requires Flash. High speed connection recommended. ",Softball
3262250.txt,The Shaggers Co-ed softball team in the Columbia House league. ,Softball
3261717.txt,"Brooklyn College Women's Softball Bridges. Season preview, team description, roster, pictures, press releases and scores. ",Softball
3261934.txt,"Chowan University Women's Softball Hawks. Coaching staff, past seasons, pictures, rosters, scores, statistics and history. ",Softball
3261106.txt,"Concordia University of Oregon Softball The official site of the Cavaliers with news, roster, schedule and statistics. ",Softball
3262048.txt,"East Carolina Sliders 14U Fastpitch 14U Girls' Fastpitch Softball team from New Bern, North Carolina. ",Softball
3261503.txt,"California State University, Bakersfield Women's Softball Roadrunners. News items, roster, game schedule, past results and statistics. ",Softball
3261158.txt,"Lindenwood University Softball Official site of the Lions with schedule, coaching staff and roster. ",Softball
3261483.txt,The Summit League Softball Official site with news and standings. ,Softball
3261564.txt,"Humboldt State University Women's Softball Lumberjacks. Provides news items, roster, statistics, pictures, scores, and a schedule of upcoming games. ",Softball
3261341.txt,"Princeton University Official site with schedule, roster, news, and statistics for Tiger softball. ",Softball
3262210.txt,"Mississippi ASA Information on softball tournaments, teams, umpires, and players. ",Softball
3261161.txt,"Baker University Softball Official site of the Wildcats with schedule, roster, news, statistics, records, photo galleries, and coaching staff. ",Softball
3262165.txt,"Houston ASA Includes information for teams, leagues and umpires. ",Softball
3262022.txt,"Tampa Mustangs Profile, teams, roster, schedule, photographs, and contacts. ",Softball
3261945.txt,"Waldorf College Women's Softball Warriors. News items, roster, season summary, pictures and past results. ",Softball
3261244.txt,"University of Virginia Complete coverage of the Virginia Cavaliers Softball team includes scores, statistics, and news. ",Softball
3261800.txt,"Lake Forest College Women's Softball Foresters. History, player profiles, game schedule, scores, related links, and the F.A.N. Club. ",Softball
3261666.txt,"University of Tampa Softball Official site with a seasonal outlook, profiles, roster, schedule, and statistics for the Spartans. ",Softball
3262010.txt,"Strike Zone 18 Gold Roster, schedule, and news for 18 Gold team from Hayward. ",Softball
3261833.txt,"Maranatha Baptist Bible College Women's Softball Crusaders. Pictures, roster, history, press releases, scores, statistics, and recruiting information. ",Softball
3262012.txt,"West Bay Nuggets 18 Gold Schedule, roster, and news for 18 Gold team from the San Francisco Bay area. ",Softball
3261639.txt,"California University of Pennsylvania Women's Softball Vulcans. Includes a team photograph, roster, scores, a schedule of upcoming games, and news items. ",Softball
3261955.txt,"Hudson Girls Softball League League provides a rewarding fastpitch softball experience to both recreational and tournament girls in Hudson, New Hampshire. ",Softball
3261977.txt,"Vancouver Girls' Softball Association Fastpitch organization located in Vancouver, Washington. ",Softball
3261096.txt,"Tennessee Wesleyan College Softball Official site of the Bulldogs with pictures, roster, standings, records, highlights, and a recruiting questionnaire. ",Softball
3261767.txt,"Saint Lawrence University Women's Softball Saints. Contains press releases, a listing of players, past results, related links, coaching staff, and statistics. ",Softball
3261274.txt,"University of Notre Dame Official site with roster, schedule, statistics and news for Fighting Irish softball. ",Softball
3261465.txt,"University of Texas at Arlington Official site with schedule, roster, news, and statistics for Maverick softball. ",Softball
3261937.txt,"University of Wisconsin, River Falls Women's Softball Falcons - official site contains a roster, game schedule, scores, statistics, and player profiles. ",Softball
3261769.txt,"Union College Women's Softball Dutchmen. Includes an introduction to the team, coach's profile, roster, a game schedule and scores. ",Softball
3261171.txt,"Kansas Collegiate Athletic Conference Softball Standings, scores, upcoming schedule, team and individual statistics. ",Softball
3262122.txt,Ohio Fastpitch Connection Promoters of Fastpitch Softball in Ohio. ,Softball
3261247.txt,"East Tennessee State University Official site with news, schedule, statistics and roster for Lady Buc softball. ",Softball
3261104.txt,"Southern Oregon University Softball The official site of the Raiders with news, quick facts, schedule, roster and statistics. ",Softball
3261458.txt,"Stephen F. Austin State University Official site with schedule, roster, news, and statistics for Ladyjack softball. ",Softball
3261372.txt,"Delaware State University Official site with schedule, roster, news, and statistics for Hornet softball. ",Softball
3261658.txt,"Lenoir-Rhyne College Women's Softball Bears. Current standings, roster, statistics, results and a schedule. ",Softball
3262068.txt,"East Texas Wild Things Girls Fastpitch Fastpitch Softball Team from Kilgore, Texas. ",Softball
3261696.txt,"Mississippi College Women's Softball Choctaws. Press releases, history of the team, player profiles, pictures and game results. ",Softball
3262000.txt,Sacramento Dynasty Roster and schedule for 10U through 14U teams from Sacramento. ,Softball
3262089.txt,Howard Kobata - Defensive Softball Skills Learn defensive softball skills with Howard Kobata's Defensive Softball Video series designed for fastpitch players and coaches. ,Softball
3262054.txt,"Ohio Emeralds Roster, schedule, links, and contacts. ",Softball
3262243.txt,"Penetrators Slo-Pitch From Penticton, British Columbia, Canada. Includes statistics, tournament records and team information. ",Softball
3262116.txt,14U Southern California Managers Contact List Directory of 14U teams in Southern California. ,Softball
3261488.txt,"North Texas University The official site with news, roster, schedule, statistics and season preview for Mean Green softball. ",Softball
3262322.txt,"Maryland ISA The state's Independent Softball Association that offers various leagues for differing levels of play for men, co-ed and senior teams. Features news, calendar, and registration and contact forms. ",Softball
3261416.txt,"Tennessee State University Official site with roster, schedule, statistics and news for Tiger softball. ",Softball
3262008.txt,Corona Angels 12U Schedule and roster for fastpitch team from Corona. ,Softball
3261439.txt,"Auburn University Official site with schedule, roster, news, and statistics for Tiger softball. ",Softball
3261840.txt,"Benedictine University Women's Softball Eagles. Pictures, news items, roster, statistics, results and coach's profile. ",Softball
3262235.txt,"SwingMechanics.com Shows the proper power mechanics of the slowpitch softball swing. Teaches how to maximize the power through grip, equipment, and mechanics. ",Softball
3262032.txt,Indiana Lake Effect Fastpitch 12U competitive fastpitch team located in northwestern Indiana ,Softball
3262004.txt,"Strikkers Fastpitch 16U Roster, schedule, and tournament information for 16U team from the San Francisco/San Jose Bay Area. ",Softball
3262327.txt,"Culver City Senior Softball Culver City, California Stats, schedules, picture gallery, advice ",Softball
3261185.txt,"Pikeville College Softball The official site of the Bears with coaching staff, player roster, schedule of games and results. ",Softball
3261783.txt,"Worcester State College Women's Softball Lancers. Contains pictures, a roster, game schedule, coaching staff, and news items. ",Softball
3261479.txt,"Western Illinois University Official site with roster, schedule, statistics and news for Westerwind softball. ",Softball
3261409.txt,"Eastern Illinois University Official site with roster, schedule, statistics and news for Panther softball. ",Softball
3261332.txt,"Butler University Official site with schedule, roster, news, and statistics for Bulldog softball. ",Softball
3261330.txt,"Horizon League Softball Official site with news, player highlights, championships and standings. ",Softball
3261967.txt,Herndon Optimist Youth Softball A softball league serving girls ages 7 to 18 in the Herndon Virginia area. ,Softball
3262095.txt,"Farmington Sports Arena An indoor sports complex located in Farmington, CT. offering developmental programs, training clinics, and personalized training. ",Softball
3262107.txt,eteamz: Fastpitch Instruction Site has fastpitch instructions and an extensive library of tips and drills. ,Softball
3262299.txt,"Tri-County Merchant's Softball Club From Gastonia, North Carolina. ",Softball
3261681.txt,"Brevard College Softball Official site of the Tornados with pictures, team roster, game schedule with results, coaching staff and statistics. ",Softball
3261178.txt,"Bethany College of Kansas Softball The official site of the Swedes with news, schedule, roster and statistics. ",Softball
3261098.txt,"Bluefield College Softball Official site of the Ramblin' Rams with statistics, pictures, roster, game schedule, and results. ",Softball
3262027.txt,"Wasco Diamonds Girls Fastpitch Girls Fastpitch Softball teams from Wasco, Illinois. ",Softball
3261605.txt,"Franklin Pierce University Softball Ravens. News items, scores, statistics, a game schedule and coaching staff. ",Softball
3261490.txt,"Middle Tennessee State University The official site with news, schedule, roster and statistics for Blue Raider softball. ",Softball
3262197.txt,"Southern New York ASA Southern New York ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3262329.txt,"Official Superbag Softball Website This is the official Homepage of the Superbag, a softball tournament held on the third Sunday in August every year in New York between the JFK Gaels and the Brewster Bears. ",Softball
3261375.txt,"South Carolina State University Official site with schedule, roster, news, and statistics for Lady Bulldog softball. ",Softball
3262288.txt,"Bears Includes roster, photos, news, schedule, and statistics for this Chicago team. ",Softball
3261597.txt,"Southwest Baptist University Women's Softball Bearcats. Includes scores, game schedule, roster, statistics, coaching staff, and recruiting information. ",Softball
3261122.txt,"Dickinson State University Softball The official site of the Blue Hawks news, statistics, schedule and roster. ",Softball
3261517.txt,"Nyack College Women's Softball Purple Pride. Team photograph, news items, related links and recruiting details. ",Softball
3262144.txt,USA Softball The official site for USA Softball National Teams including the United States Olympic Softball Team. ,Softball
3261535.txt,"East Coast Conference Women's Softball Official site with articles, current standings and season summaries. ",Softball
3261628.txt,"Augusta State University Women's Softball Jaguars. Includes a team photograph, news items, media guide, roster, and a recruiting form. ",Softball
3261536.txt,"Philadelphia University Women's Softball Rams. Scores, team history, game schedule, season summary and photographs. ",Softball
3261879.txt,"Old Dominion Athletic Conference Women's Softball Championships details, pictures, statistics and a seasonal summary. ",Softball
3262154.txt,"San Diego Sports Leagues Softball and volleyball leagues for Men, Women and Coed teams. ",Softball
3262300.txt,"Bases Loaded Offering tips and insight on the game of softball, with celebrity interviews, chat room, forum, from the Bases Loaded Softball Team of Cincinnati, Ohio. ",Softball
3261342.txt,"Cornell University Official site with schedule, roster, news, and statistics for Big Red softball. ",Softball
3261390.txt,"Brigham Young University Official site with roster, schedule, statistics and news for Cougar softball. ",Softball
3261074.txt,"Carlow University Softball Official site of the Celtics with upcoming game schedule, past results and statistics. ",Softball
3261425.txt,"University of Arizona Official site with news, schedule, roster, and statistics for Wildcat softball. ",Softball
3261353.txt,"Iona College Official site with schedule, roster, news, and statistics for Gael softball. ",Softball
3261186.txt,"Campbellsville University Softball The official site of the Tigers with scores, game schedule, roster, statistics, coaching staff and photographs. ",Softball
3261377.txt,"Florida A&amp;M University Official site with schedule, roster, news, and statistics for Rattler softball. ",Softball
3262285.txt,"Tallahassee Magazine Includes schedule, league standings and batting averages. ",Softball
3262148.txt,"Manly Warringah Softball Association Based on the Northern Beaches of Sydney, one of the largest women's fastpitch organizations is Australia. ",Softball
3261614.txt,"University of Minnesota, Duluth Women's Softball Bulldogs. An introduction to the team, scores, game schedule, roster and a coach's profile. ",Softball
3261548.txt,"Grand Valley State University Women's Softball Lakers. Contains game summaries, pictures, scores, coach's profiles, statistics, and recruiting. ",Softball
3261908.txt,"SUNY Brockport Women's Softball Golden Eagles. Press releases, scores, schedule of games, roster, statistics and coaching staff. ",Softball
3261326.txt,"Great West Conference Women's Softball Official site with news items, statistics, season summaries, and championships coverage. ",Softball
3261722.txt,"North Central (Illinois) College Women's Softball Contains an overview of the team, scores, game schedule, roster, pictures, and press releases for the Cardinals. ",Softball
3261392.txt,"University of Utah Official site with roster, schedule, statistics and news for Ute softball. ",Softball
3261271.txt,"Providence College Official site with roster, schedule, statistics and news for Friar softball. ",Softball
3261163.txt,"Bethany University (Calif.) Softball The official site of the Bruins with schedule, roster, history, statistics and records. ",Softball
3262006.txt,"California Haze Roster, statistics, and schedule for 10U though 18U teams from Petaluma. ",Softball
3261337.txt,"Longwood University Women's Softball Lancers. News items, a team history, pictures, results and a game schedule. ",Softball
3261101.txt,"Oregon Institute Of Technology Softball The official site of the Owls with roster, schedule and archives. ",Softball
3261200.txt,"Bacone College Softball Official site of the Warriors with news, roster, coaching staff, schedule and recruiting information. ",Softball
3261334.txt,"University of Wisconsin, Green Bay Official site with schedule, roster, news, and statistics for Phoenix softball. ",Softball
3262097.txt,"National Fastpitch Coaches' Association A gathering place for coaches, players, umpires and fans of fastpitch. ",Softball
3262195.txt,"South Dakota ASA South Dakota ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261679.txt,"Seton Hill University Softball Official site of the Griffins with roster, schedule and news. ",Softball
3261974.txt,UK Baseball Softball The official web site for British Baseball and Softball featuring all the latest news from within the UK. ,Softball
3261960.txt,"Andover Girls Softball League In-Town League and Travel League teams available for 1st graders thru 18 year old girls in Andover, Massachusetts. ",Softball
3261464.txt,"Southwest Texas State University Official site with schedule, roster, news, and statistics for Bobcat softball. ",Softball
3261887.txt,"Waynesburg College Women's Softball Yellow Jackets. Contains photographs, player listing, scores, game schedule, statistics, and a coach's profile. ",Softball
3261304.txt,"Long Beach State University Official site with news, statistics, roster and schedules for 49er softball. ",Softball
3261741.txt,"Roger Williams University Women's Softball Hawks. A game schedule, fast facts, pictures, history, awards, highlights, and scores. ",Softball
3261825.txt,"Rutgers University, Camden Women's Softball Scarlet Raptors. Includes an introduction to the team, a roster, coaching staff, pictures, and articles. ",Softball
3261608.txt,"University of Massachusetts, Lowell Women's Softball River Hawks. A schedule of upcoming games, news items, scores, a roster and pictures. ",Softball
3261743.txt,"Eastern Nazarene College Women's Softball Crusaders. Coaching staff, team description, roster, game schedule, results, and statistics. ",Softball
3261126.txt,"Biola University Softball The official site of the Eagles with news, roster, schedule and statistics. ",Softball
3261376.txt,"Hampton University Official site with schedule, roster, news, and statistics for Pirate softball. ",Softball
3262173.txt,"Texas ASA Conducts tournaments, leagues, coaching schools, umpire clinics, sets eligibility standards and holds state meetings. ",Softball
3262196.txt,"Chicago ASA Chicago ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3262099.txt,"National Fastpitch Coaches College Instructor lead, in-depth, fastpitch coaching courses presented by the National Fastpitch Coaches Association ",Softball
3261403.txt,"Wagner College Official site with schedule, roster, news, and statistics for Seahawk softball. ",Softball
3261729.txt,"Stevenson University Softball Mustangs - official site with roster, game schedule, season preview, roster and past results. ",Softball
3262240.txt,"Publishers Softball League Recreational, mixed slowpitch teams for the UK based employees of book, newspaper and magazine publishers. Fixtures, tables, teams, committee, and rules. ",Softball
3261399.txt,"Monmouth University Official site with schedule, roster, news, and statistics for Hawk softball. ",Softball
3261454.txt,"Elon University Official site with news, schedule, roster and coaching staff for Phoenix softball. ",Softball
3261965.txt,"Brockton Youth Softball League ASA Junior Olympic softball for Brockton, Massachusetts. ",Softball
3261270.txt,"DePaul University Official site with roster, schedule, statistics and news for Blue Demon softball. ",Softball
3261162.txt,"Quincy University Softball The official site of the Hawks with team photo, schedule, roster, news and archived statistics. ",Softball
3262315.txt,"Southern Softball Association of America A National Softball organization, established in North Carolina in 1984. Sanctioning all types of softball from Adult, Girl's FastPitch, Girl's and Boy's Slow Pitch ",Softball
3262308.txt,"Softball Magazine Softball Magazine, Comprehensive coverage of softball leagues, softball tournaments, player spotlights, and new softball products including Batwars. ",Softball
3262174.txt,"Nebraska ASA Information for teams, leagues and umpires. Conducts tournaments, coaching schools, umpires clinics. ",Softball
3261692.txt,"Schreiner University Women's Softball Mountaineers. News items, profile of the coach, roster, game schedule with past results and statistics. ",Softball
3261208.txt,"Sooner Athletic Conference Softball Official site with standings, awards, schedules and leaders. ",Softball
3261478.txt,University of Arkansas at Pine Bluff Softball Contains schedule for the Golden Lions. ,Softball
3261837.txt,"Dominican University Softball Stars - official site. News, schedule, results, roster, story archive. ",Softball
3261744.txt,"New England College Women's Softball Pilgrims. Team photograph, listing of players, statistics, game schedule and scores. ",Softball
3262242.txt,"Publishers' Softball League Recreational, mixed slowpitch teams for the UK-based employees of book, newspaper and magazine publishers. ",Softball
3261782.txt,"Massachusetts College of Arts Women's Softball Contains an overview of the team, a schedule of upcoming games, scores, and a player listing. ",Softball
